,State,Code,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019
1644,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1645,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1646,Montana,MT,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,2
1647,Montana,MT,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
1648,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1649,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0
1650,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1651,Montana,MT,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
1652,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1653,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,Montana,MT,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,0,2,0,1
1655,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1656,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1657,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1658,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1662,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,Montana,MT,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1664,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1666,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1667,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1668,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1669,Montana,MT,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1670,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1671,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1672,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1674,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1675,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,Montana,MT,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,2,0,1,0
1679,Montana,MT,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,8,3,0,4
1680,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
1681,Nebraska,NE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1682,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1685,Nebraska,NE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1686,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,Nebraska,NE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1689,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1690,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1692,Nebraska,NE,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1693,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1694,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1695,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1696,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1698,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1700,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1702,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1703,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1704,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1705,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,Nebraska,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1707,Nebraska,NE,1,1,3,1,1,0,3,1,5,2,3,3,6,2,3,3,6,4,2,7
1708,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1709,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1710,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1711,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1713,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1714,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1716,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1717,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1719,Nebraska,NE,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1720,Nebraska,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1721,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,Nebraska,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1726,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,Nebraska,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1730,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1734,Nebraska,NE,4,1,1,1,0,2,2,2,0,1,3,4,6,3,2,2,1,1,6,0
1735,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1738,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1739,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1740,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,Nebraska,NE,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1743,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1746,Nebraska,NE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1747,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1749,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750,Nebraska,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1751,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1752,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1753,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1754,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1756,Nebraska,NE,0,1,1,0,0,0,3,0,0,0,1,0,1,2,2,1,4,1,3,1
1757,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,Nebraska,NE,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,Nebraska,NE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1760,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1761,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,Nebraska,NE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1763,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1769,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,Nebraska,NE,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1771,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,Nebraska,NE,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1773,Nebraska,NE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1774,Nevada,NV,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1775,Nevada,NV,3,3,1,3,1,0,1,9,3,4,1,3,3,7,3,5,12,12,9,11
1776,Nevada,NV,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1777,Nevada,NV,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0
1778,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1779,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1780,Nevada,NV,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
1781,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,Nevada,NV,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1784,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1786,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1787,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
1788,Nevada,NV,0,0,1,0,0,1,2,6,8,6,1,1,2,3,1,2,2,1,3,1
1789,Nevada,NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,Nevada,NV,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1
1791,Nevada,NV,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,1
1792,New Hampshire,NH,5,9,6,6,11,2,10,6,22,20,34,42,29,47,25,20,36,61,41,72
1793,New Hampshire,NH,2,1,9,2,9,4,5,19,16,18,35,53,48,60,14,12,35,68,73,96
1794,New Hampshire,NH,7,0,5,7,3,6,12,13,36,34,29,61,43,72,40,30,33,52,38,75
1795,New Hampshire,NH,3,3,1,1,2,4,4,3,2,3,5,10,5,2,4,2,7,8,5,10
1796,New Hampshire,NH,4,5,2,10,6,5,7,14,18,19,45,40,42,78,26,27,41,64,81,119
1797,New Hampshire,NH,14,19,36,37,38,75,151,218,449,438,423,386,425,499,136,123,215,374,395,419
1798,New Hampshire,NH,8,11,13,10,16,9,28,45,104,89,109,107,126,147,92,83,117,220,190,250
1799,New Hampshire,NH,31,59,115,78,103,129,310,395,671,582,500,422,546,523,222,142,257,317,351,415
1800,New Hampshire,NH,10,21,73,35,37,31,88,180,262,191,137,156,171,212,86,65,100,113,170,159
1801,New Hampshire,NH,0,1,1,4,1,0,2,3,14,21,22,22,15,39,29,12,11,41,33,74
1802,New Hampshire,NH,0,0,0,0,0,0,0,0,7,0,0,0,0,8,50,13,39,63,51,21
1803,New Jersey,NJ,90,62,74,129,156,137,98,160,123,137,124,123,97,67,101,114,93,66,75,94
1804,New Jersey,NJ,104,40,127,122,86,163,118,157,174,281,166,221,183,241,212,275,279,303,232,196
1805,New Jersey,NJ,22,6,20,92,132,158,109,174,278,406,246,233,260,211,196,258,280,227,186,234
1806,New Jersey,NJ,11,4,12,19,43,54,5,2,2,6,9,89,88,129,113,138,123,159,157,80
1807,New Jersey,NJ,15,8,7,40,46,39,20,38,36,40,27,43,41,26,12,27,19,22,31,26
1808,New Jersey,NJ,32,18,17,72,62,90,71,164,98,195,97,84,88,60,60,86,98,99,81,63
1809,New Jersey,NJ,58,37,84,93,86,111,59,91,122,209,146,147,121,131,114,165,158,207,167,113
1810,New Jersey,NJ,101,44,55,76,111,200,101,7,100,149,112,134,138,101,124,128,119,124,109,140
1811,New Jersey,NJ,14,6,9,13,10,12,4,16,17,59,40,28,26,49,44,54,50,72,26,24
1812,New Jersey,NJ,538,492,412,403,326,366,273,256,379,444,323,440,207,225,89,456,210,444,335,339
1813,New Jersey,NJ,83,32,32,68,112,225,150,206,234,253,158,217,141,141,143,249,262,222,165,186
1814,New Jersey,NJ,116,81,134,89,66,81,53,73,54,182,134,221,158,160,220,288,303,321,154,171
1815,New Jersey,NJ,191,168,167,211,242,272,285,278,259,409,336,356,337,372,439,530,492,550,506,368
1816,New Jersey,NJ,461,416,398,440,339,524,292,330,404,640,479,478,401,558,408,572,539,649,472,425
1817,New Jersey,NJ,92,105,126,166,220,182,149,203,149,189,249,222,204,210,232,290,274,302,290,225
1818,New Jersey,NJ,30,21,35,65,78,66,46,91,156,253,177,173,172,180,190,244,204,165,149,132
1819,New Jersey,NJ,41,29,21,26,22,33,9,56,44,45,30,65,53,52,19,37,32,45,58,46
1820,New Jersey,NJ,152,128,128,148,146,162,134,149,153,256,204,171,251,215,144,258,216,280,225,200
1821,New Jersey,NJ,140,155,262,336,219,246,270,354,353,434,399,442,335,347,258,309,260,331,246,251
1822,New Jersey,NJ,19,16,33,39,61,24,25,55,67,88,67,89,76,78,59,107,95,110,92,62
1823,New Jersey,NJ,149,149,195,240,135,217,159,267,257,292,188,282,196,213,108,269,243,393,244,242
1824,New Jersey,NJ,0,3,1,0,0,1,2,7,26,6,1,4,3,0,1,1,1,1,0,2
1825,New Mexico,NM,0,0,0,1,1,0,1,1,1,3,4,1,1,3,0,0,0,0,0,5
1826,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,New Mexico,NM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1828,New Mexico,NM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1829,New Mexico,NM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1831,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1832,New Mexico,NM,0,0,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,0,0
1833,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1834,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1835,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,New Mexico,NM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1839,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1841,New Mexico,NM,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1842,New Mexico,NM,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1843,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,New Mexico,NM,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1845,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,New Mexico,NM,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1847,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,New Mexico,NM,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0
1849,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1850,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,New Mexico,NM,0,1,0,0,0,0,1,0,1,0,1,3,0,1,0,0,1,1,0,2
1852,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1854,New Mexico,NM,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
1855,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1858,New Mexico,NM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,New York,NY,57,66,165,99,226,307,348,427,638,276,157,364,114,123,104,129,53,155,116,143
1860,New York,NY,0,1,1,2,2,1,0,1,2,6,6,3,4,3,1,6,4,14,5,14
1861,New York,NY,14,8,9,20,28,27,18,33,73,74,57,39,32,47,49,46,51,47,34,25
1862,New York,NY,5,0,1,5,5,11,4,3,19,24,22,62,64,109,65,47,63,100,56,76
1863,New York,NY,0,0,0,0,0,0,0,0,4,9,3,6,3,4,5,12,12,29,17,51
1864,New York,NY,3,2,1,0,0,2,1,1,0,10,2,2,3,12,7,11,7,20,7,36
1865,New York,NY,4,2,0,1,2,3,1,2,7,8,3,7,6,9,6,2,4,4,9,31
1866,New York,NY,1,0,1,0,0,4,0,2,0,3,1,7,6,25,30,62,94,115,21,8
1867,New York,NY,3,0,2,0,0,1,2,7,4,10,8,20,14,34,37,63,44,127,83,29
1868,New York,NY,3,5,2,9,5,5,3,1,7,6,9,13,9,38,25,22,30,55,42,61
1869,New York,NY,595,647,999,904,404,362,375,318,584,356,220,238,183,216,185,238,202,237,129,188
1870,New York,NY,0,1,0,0,0,1,1,3,1,6,4,4,7,8,14,11,25,46,22,92
1871,New York,NY,1,2,2,0,2,6,2,4,9,9,8,10,13,23,25,48,55,124,38,50
1872,New York,NY,1086,1121,1720,1283,1076,1398,930,551,1141,413,206,205,132,173,225,171,132,194,292,275
1873,New York,NY,7,4,4,1,1,10,4,7,8,14,15,14,11,21,30,23,53,89,66,31
1874,New York,NY,1,2,2,1,2,1,4,6,24,43,24,16,22,83,32,45,75,61,17,36
1875,New York,NY,2,0,3,1,0,1,2,1,5,5,7,9,7,18,9,12,15,41,23,68
1876,New York,NY,1,1,0,0,1,2,0,1,6,10,3,8,9,23,13,24,6,40,29,78
1877,New York,NY,0,0,0,1,0,0,0,0,1,0,0,1,1,2,4,10,6,6,6,14
1878,New York,NY,97,95,179,119,99,121,147,157,313,247,127,148,114,204,131,156,121,152,69,83
1879,New York,NY,1,0,0,0,1,0,0,3,0,1,1,0,0,1,1,1,2,1,1,2
1880,New York,NY,0,1,3,2,2,2,5,4,11,15,9,12,23,38,20,35,25,48,31,46
1881,New York,NY,4,4,7,1,1,2,14,8,37,49,30,44,43,101,29,18,15,19,14,31
1882,New York,NY,21,5,13,42,60,71,79,82,178,255,156,178,125,245,285,331,322,381,281,281
1883,New York,NY,1,0,0,0,0,0,0,0,2,3,3,2,7,7,4,9,16,19,14,43
1884,New York,NY,1,0,1,2,0,1,0,0,2,2,1,5,1,4,1,2,3,14,13,43
1885,New York,NY,0,2,5,4,3,3,1,0,11,6,8,14,6,35,7,17,29,67,57,82
1886,New York,NY,4,3,4,3,4,10,6,10,12,25,13,22,40,89,60,45,53,85,45,37
1887,New York,NY,2,1,1,1,2,3,4,7,25,21,23,30,20,26,18,22,14,42,49,57
1888,New York,NY,86,48,82,75,59,122,116,104,40,122,21,30,14,25,25,44,48,30,31,29
1889,New York,NY,107,37,23,105,189,225,170,221,403,528,362,352,262,308,337,326,322,383,264,286
1890,New York,NY,2,1,1,3,1,0,1,2,3,5,4,1,1,5,7,5,0,7,2,3
1891,New York,NY,5,1,2,2,1,5,3,9,26,14,18,49,36,82,41,32,13,20,24,29
1892,New York,NY,10,5,9,7,11,10,13,10,67,35,29,86,24,45,40,43,18,66,71,38
1893,New York,NY,0,1,2,1,2,2,2,3,2,3,5,2,7,18,15,26,21,62,34,37
1894,New York,NY,611,532,541,587,518,536,467,290,396,419,241,316,189,257,194,206,166,158,145,115
1895,New York,NY,0,0,0,1,0,1,0,1,1,0,0,0,0,4,2,3,2,2,5,6
1896,New York,NY,2,2,0,4,3,0,1,4,6,4,5,8,17,56,35,51,76,125,34,40
1897,New York,NY,2,1,3,2,1,0,2,8,14,13,17,35,32,63,53,39,39,88,45,90
1898,New York,NY,290,211,247,303,205,191,149,140,202,133,61,102,76,125,98,122,113,129,168,121
1899,New York,NY,21,8,11,41,42,46,21,52,104,134,118,117,88,104,103,114,128,149,85,111
1900,New York,NY,68,88,122,157,200,208,271,349,542,296,148,281,214,310,196,229,188,226,107,170
1901,New York,NY,14,5,3,12,37,31,17,29,50,60,34,45,35,39,75,121,123,123,88,53
1902,New York,NY,70,97,120,196,167,254,243,200,353,325,99,96,88,108,99,126,53,49,48,48
1903,New York,NY,3,1,1,4,2,2,1,10,25,47,33,40,50,155,111,53,57,93,33,88
1904,New York,NY,11,15,15,11,42,69,83,126,364,148,104,170,136,207,67,124,106,121,77,126
1905,New York,NY,7,3,7,13,17,26,22,34,93,38,23,30,18,29,23,38,32,29,19,22
1906,New York,NY,0,2,2,2,2,4,5,11,23,26,14,29,12,31,20,33,30,59,73,78
1907,New York,NY,1,0,1,1,0,0,1,1,1,1,4,7,14,34,9,26,20,46,24,39
1908,New York,NY,1,0,1,2,0,2,2,0,0,3,0,8,4,4,2,8,12,18,12,27
1909,New York,NY,2,0,0,0,0,1,0,0,5,2,3,4,9,20,23,36,68,105,74,23
1910,New York,NY,581,417,513,288,561,542,190,124,542,216,297,334,240,201,231,256,243,202,193,151
1911,New York,NY,14,8,18,15,39,36,34,69,118,50,38,37,23,26,22,26,21,15,14,26
1912,New York,NY,2,3,4,3,3,1,2,3,1,7,16,24,27,61,42,82,65,30,19,30
1913,New York,NY,8,3,5,10,5,3,2,8,42,49,70,145,21,43,29,37,39,72,58,55
1914,New York,NY,214,202,334,300,295,400,358,361,778,582,269,193,152,222,197,201,138,179,116,139
